file_id,name,current_parent_path,full_path,proposed_action,proposed_target_path,reason,confidence,delete_candidate,requires_operator_approval,canonical_replacement_id,notes
1vHH_XZw0-_9OOm17iSenHT2D76QOhp8SqZlobb30D4U,v4_1_phase6c_audit_trail_safety_audit.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_safety_audit.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_safety_audit.md,Already in archive,high,False,False,,
1qYOYNOsou3-Tqbj2CyRwSKquzwIFK2tyPOQkpDDxbvU,v4_1_phase6d_stale_sweeper_dry_run_report.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_dry_run_report.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_dry_run_report.md,Already in archive,high,False,False,,
1_f9ZwF_-EaNUxM2ke19VyoBxyLAwn3rRzvXR7JcYzQs,v4_1_phase6e_scheduled_sweeper_safety_audit.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_safety_audit.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_safety_audit.md,Already in archive,high,False,False,,
1TkFPdgwnr33OrsogYWgABdZb5TR5F8HU,v4_1_phase6a_api_validation_results.json,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_api_validation_results.json,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_api_validation_results.json,Already in archive,high,False,False,,
1KeAmJxFmk2Qcl941x09wkn45SdL6MJwySDs6Tf4BZK8,v4_1_phase6e_scheduled_sweeper_preflight.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_preflight.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_preflight.md,Already in archive,high,False,False,,
1GDlKLZdQG__r3a6hsFSQalS7MyEUvSopB59Q0UWbajs,v4_1_phase6b_session_policy_preflight.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_preflight.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_preflight.md,Already in archive,high,False,False,,
1IiPT6tbPPhVfMz3aimnzA0PcWpMAYWWyAenfOVgH6mk,v4_1_phase6e_scheduled_sweeper_scope.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_scope.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_scope.md,Already in archive,high,False,False,,
1miwQFqQs_n1Q29b4U5wZeSOKrKWjCM1M2RGgrJPrcCk,v4_1_phase6d_stale_sweeper_scope.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_scope.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_scope.md,Already in archive,high,False,False,,
1rt6iPHpt0T0qbNGDFUQ_1TGcfilf-ncGAOZ0cFUUJBg,v4_1_phase6e_scheduled_sweeper_test_results.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_test_results.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_test_results.md,Already in archive,high,False,False,,
1a0zZ_uGAAUgV1s4y0hB_tr90iyHWsTYfZArasIP7iAo,v4_1_phase6d_stale_sweeper_safety_audit.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_safety_audit.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_safety_audit.md,Already in archive,high,False,False,,
1yDfELTxqYhcktpJQc_ddMvVdGcpMVof4rXL1lKggzu0,v4_1_phase6c_audit_summary_report.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_summary_report.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_summary_report.md,Already in archive,high,False,False,,
13b1FV-SkPEmuu3EtdigWRBeJifBA8i8iMCm5tN6j1u0,v4_1_phase6a_operator_runbook.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_operator_runbook.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_operator_runbook.md,Already in archive,high,False,False,,
1c1P3_RC7s6XfefcHdvVnJqCfmLMi4GHMBUqQOAKh1j0,v4_1_phase6c_audit_trail_test_results.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_test_results.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_test_results.md,Already in archive,high,False,False,,
1jXUof0hOajrgGVKc3kbqcH6YrZV-5_dVzwZnJwMLM_I,v4_1_phase6b_session_policy_safety_audit.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_safety_audit.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_safety_audit.md,Already in archive,high,False,False,,
1bxNGhjKvt2xLCvRjePwosdsmq60NEa8l,v4_1_phase6d_stale_sweeper_dry_run_results.json,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_dry_run_results.json,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_dry_run_results.json,Already in archive,high,False,False,,
1kCXy-FfQArcmnpgY16yuVs0I0ig692RAbVFQ59zEjyg,v4_1_phase6d_stale_sweeper_test_results.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_test_results.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_test_results.md,Already in archive,high,False,False,,
1f-rpSb7PHp4LDoVbNsA8DJJOJQfqH0pAG2i0XqDDtJU,v4_1_phase6c_audit_trail_scope.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_scope.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_scope.md,Already in archive,high,False,False,,
16Ok0ue-xMtEMrjgt4mhwh4xD_LtyDT5O3cdVlnQ9yn8,v4_1_phase6c_dashboard_response_audit.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_dashboard_response_audit.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_dashboard_response_audit.md,Already in archive,high,False,False,,
1m3cdoXb47nVahDwanFupdv70C8OhZdNMHx_kbnv6uqQ,v4_1_phase6a_api_validation_report.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_api_validation_report.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_api_validation_report.md,Already in archive,high,False,False,,
15VUj4xCz5T7F5u9mKXHodCuF0-VvazXpGxeufhpVBWI,00_README.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/00_README.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/00_README.md,Already in archive,high,False,False,,
13HFwMe-MoDE-k89N6gQROam87Ez6p3bdYxQBfPo44as,v4_1_phase6a_dashboard_response_audit.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_dashboard_response_audit.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_dashboard_response_audit.md,Already in archive,high,False,False,,
1rT33a_y6kn0GN5k0-gLf4onRFF1gOPMkoBvkKT9kz4E,v4_1_phase6b_session_policy_runbook.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_runbook.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_runbook.md,Already in archive,high,False,False,,
1uFR9NBVbiwFwVSTumFg82a6R5I4BezBT_MXTbPYfSJ8,crontab_pre_phase6e,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/discovery,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/discovery/crontab_pre_phase6e,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/discovery/crontab_pre_phase6e,Already in archive,high,False,False,,
1UVTwyg62J5ppJhcEgnt9XNNEgxsdgGUQd8upd4whiSg,crontab_post_phase6e,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/discovery,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/discovery/crontab_post_phase6e,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/discovery/crontab_post_phase6e,Already in archive,high,False,False,,
1h8EblEsiog86RUPC8UeL2vV_a9iUEHqa4EGtw57VLA0,v4_1_phase6d_stale_sweeper_preflight.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_preflight.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_preflight.md,Already in archive,high,False,False,,
1fzy6-V5DFa0wR3kr1DLR9lZfLjRUC75lTgUMlv5doog,v4_1_phase6c_audit_trail_preflight.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_preflight.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_preflight.md,Already in archive,high,False,False,,
1KucGXb4k9cWHAbFM1zPwjgrZS7oz23bm,v4_1_phase6d_stale_proposal_summary_results.json,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_proposal_summary_results.json,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_proposal_summary_results.json,Already in archive,high,False,False,,
1uz7dvQZvk_PVwVuAkis527qHS3yXzKnzl1ud32e66XA,v4_1_phase6a_test_results.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_test_results.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_test_results.md,Already in archive,high,False,False,,
1Pd4tGgZ0LxOY3BkXQ4b0kUgVRcm5yo6_BijEnvQJYms,v4_1_phase6e_scheduled_sweeper_runbook.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_runbook.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_runbook.md,Already in archive,high,False,False,,
1JCirfpAJv9TcvZ68GK8XXk6DHZnYA4VO,v4_1_phase6e_scheduled_sweeper_status_results.json,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_status_results.json,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6e_scheduled_sweeper_status_results.json,Already in archive,high,False,False,,
17hLzOAGIo2zkaWes3zn0R4e2q8HjM7SyAldQQgKMYG8,v4_1_phase6b_session_policy_test_results.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_test_results.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_test_results.md,Already in archive,high,False,False,,
1w-xKtsmxTOrQE9ncAmreaNKiZraoVE1MiG37pzyQsgA,v4_1_phase6a_safety_audit.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_safety_audit.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_safety_audit.md,Already in archive,high,False,False,,
16AAA2z_Kan_q3sq1BpSUXnTnM5xcmpsqa5ukYf3nlWs,v4_1_phase6a_preflight.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_preflight.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_preflight.md,Already in archive,high,False,False,,
1XKYDfYtJ-ANaUrHB58KsjeuP0g8D6E7fooby6N92djE,v4_1_phase6b_session_policy_scope.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_scope.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_scope.md,Already in archive,high,False,False,,
1Y6zzTnUtdqeBUcG9hLFPr4CjB7IMtYAvYPeRRjQi4qE,v4_1_phase6a_code_review.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_code_review.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_code_review.md,Already in archive,high,False,False,,
1GN3XJsp_BnQ7ZZ-0PG2ugYHPr-24-DjFpLvI1Yy_Y6Y,v4_1_phase6b_session_policy_api_report.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_api_report.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_api_report.md,Already in archive,high,False,False,,
1ATjWCpplCidQXDSCPGzEFqKjahSXMl81V5HHh-1Q-P4,v4_1_phase6d_stale_proposal_summary_report.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_proposal_summary_report.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_proposal_summary_report.md,Already in archive,high,False,False,,
1O8i4Q1EjIXCfjQhTey70Y_oTQrXfg-qur5BvVm-cadc,v4_1_phase6c_audit_schema_report.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_schema_report.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_schema_report.md,Already in archive,high,False,False,,
1zt6x8AEULc6AXkFqbG8bCjvdf1lWxb_P,v4_1_phase6c_audit_api_results.json,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_api_results.json,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_api_results.json,Already in archive,high,False,False,,
1Zesd04AJyfdaZmkp6_dgU9B7TMz7lr4ZtjL4Hiy68PY,v4_1_phase6c_audit_api_report.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_api_report.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_api_report.md,Already in archive,high,False,False,,
1HEz57rK3DU9jm85V6-ME76M-fUKJHmREhlpupLWBZiE,v4_1_phase6c_audit_trail_runbook.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_runbook.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_trail_runbook.md,Already in archive,high,False,False,,
1puhkjQTKyv_sFLF9BqhZH-Yuzt-SF_7J8rGk3PsTpb8,v4_1_phase6b_dashboard_response_audit.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_dashboard_response_audit.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_dashboard_response_audit.md,Already in archive,high,False,False,,
1iMSQ9ZEAWVika7_wFZ8aDS4U6a01Y5tO,v4_1_phase6c_audit_summary_results.json,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_summary_results.json,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6c_audit_summary_results.json,Already in archive,high,False,False,,
1eszw-jcy1wu2WJI8r3UCid37ScOtYT0nyn9LApdRlfo,v4_1_phase6a_scope.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_scope.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6a_scope.md,Already in archive,high,False,False,,
1mSU2aAggna-QpIc_NKZqvzpt5VSAAI4Iny8ktNB4LC8,v4_1_phase6d_stale_sweeper_runbook.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_runbook.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6d_stale_sweeper_runbook.md,Already in archive,high,False,False,,
1PJsyO8Rb5L5F_DQWrzjP29yZstLiyuvu,v4_1_phase6b_session_policy_api_results.json,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_api_results.json,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/phase6_market_revalidation/v4_1_phase6b_session_policy_api_results.json,Already in archive,high,False,False,,
1kugUoaFbMrhw988EzNmNYJefOHCvIu8t,schwab_canonical_closed_trades.json,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1/schwab_canonical_closed_trades.json,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1/schwab_canonical_closed_trades.json,Already in archive,high,False,False,,
1felSEuQ3VOgZUGd1GY1a2HkcY85mtEmOmf_HjkjgmwY,schwab_canonical_closed_trades.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1/schwab_canonical_closed_trades.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1/schwab_canonical_closed_trades.md,Already in archive,high,False,False,,
13MJ-2mKG4AdsHBa1NBzWA-IbstuyEUtvb0vkPpYHu_U,00_README.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1/00_README.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1/00_README.md,Already in archive,high,False,False,,
1z7508hQLSJeTmLoU9GbxLtQNpL12KHeqJMYEegGtuKM,intelligence_flow_health_after_schwab_import.md,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1/intelligence_flow_health_after_schwab_import.md,KEEP_CURRENT,Trade_AI_Docs_v2/docs/_archive/2026-05-24_cleanup/completed_phases/schwab_bt_import_1/intelligence_flow_health_after_schwab_import.md,Already in archive,high,False,False,,
